CurrentRPS,CurrentPower,CurrentVoltage,DistanceToTargetMM
0.00,0.47,12.71,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.70,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.70,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.70,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.70,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,12.71,3565.12
0.00,0.47,11.53,3565.12
0.00,0.47,11.56,3565.09
0.71,0.47,11.18,3565.12
2.14,0.47,10.89,3565.15
2.86,0.47,10.71,3565.16
4.29,0.47,10.66,3565.12
5.71,0.47,9.82,3565.16
6.43,0.47,9.62,3565.08
7.86,0.47,9.43,3565.16
9.29,0.47,9.58,3565.13
11.43,0.47,9.64,3565.19
13.57,0.47,9.77,3565.08
15.00,0.47,9.81,3565.16
15.00,0.47,9.85,3565.23
17.14,0.47,9.89,3565.05
19.29,0.47,9.91,3565.19
20.00,0.47,9.93,3565.12
21.43,0.47,10.20,3565.16
21.43,0.47,10.25,3565.20
23.57,0.47,10.30,3565.08
24.29,0.47,10.31,3565.19
27.14,0.47,10.42,3565.12
27.86,0.47,10.45,3565.12
30.00,0.47,10.44,3565.12
30.71,0.47,10.56,3565.12
32.14,0.47,10.62,3565.12
33.57,0.47,10.67,3565.12
35.00,0.47,10.68,3565.12
35.71,0.47,10.68,3565.12
37.86,0.47,10.70,3565.12
38.57,0.47,10.81,3565.12
40.00,0.47,10.89,3565.12
40.00,0.47,10.93,3565.12
41.43,0.47,10.99,3565.12
42.86,0.47,11.05,3565.12
42.86,0.47,11.16,3565.12
44.29,0.47,11.25,3565.11
45.00,0.47,11.34,3565.12
45.71,0.47,11.44,3565.11
46.43,0.47,11.52,3565.12
47.14,0.47,11.67,3565.12
47.86,0.47,11.72,3565.12
47.14,0.47,11.84,3565.12
47.86,0.47,11.93,3565.15
48.57,0.47,11.96,3565.12
48.57,0.47,12.08,3565.12
48.57,0.47,12.16,3565.12
48.57,0.47,12.21,3565.12
48.57,0.47,12.29,3565.12
49.29,0.47,12.33,3565.12
48.57,0.47,12.35,3565.12
48.57,0.47,12.38,3565.12
48.57,0.47,12.41,3565.12
47.86,0.47,12.42,3565.12
47.86,0.47,12.43,3565.12
47.86,0.47,12.46,3565.12
47.14,0.47,12.46,3565.12
47.14,0.47,12.44,3565.12
46.43,0.47,12.48,3565.12
45.71,0.47,12.48,3565.12
46.43,0.47,12.45,3565.12
45.71,0.47,12.45,3565.12
45.71,0.47,12.48,3565.12
45.00,0.47,12.47,3565.12
45.00,0.47,12.49,3565.12
45.00,0.47,12.50,3565.12
45.00,0.47,12.49,3565.12
43.57,0.47,12.47,3565.12
44.29,0.47,12.49,3565.12
43.57,0.47,12.50,3565.12
42.86,0.47,12.49,3565.12
42.86,0.47,12.51,3565.12
42.86,0.47,12.49,3565.12
42.86,0.47,12.46,3565.12
42.14,0.47,12.50,3565.12
41.43,0.47,12.50,3565.12
41.43,0.47,12.50,3565.12
41.43,0.47,12.49,3565.12
41.43,0.47,12.48,3565.12
40.71,0.47,12.50,3565.12
40.71,0.47,12.52,3565.12
40.71,0.47,12.51,3565.12
40.00,0.47,12.51,3565.12
40.00,0.47,12.51,3565.12
40.00,0.47,12.49,3565.12
39.29,0.47,12.47,3565.12
38.57,0.47,12.49,3565.12
38.57,0.47,12.50,3565.12
38.57,0.47,12.47,3565.12
38.57,0.47,12.46,3565.12
37.86,0.47,12.50,3565.12
37.86,0.47,12.49,3565.12
37.86,0.47,12.49,3565.12
37.14,0.47,12.50,3565.12
37.14,0.47,12.52,3565.12
36.43,0.47,12.49,3565.12
36.43,0.47,12.48,3565.12
36.43,0.47,12.51,3565.12
36.43,0.47,12.49,3565.12
36.43,0.47,12.50,3565.12
35.71,0.47,12.47,3565.12
35.71,0.47,12.46,3565.12
35.71,0.47,12.49,3565.12
35.00,0.47,12.48,3565.12
35.00,0.47,12.46,3565.12
35.00,0.47,12.48,3565.12
35.00,0.47,12.46,3565.12
34.29,0.47,12.46,3565.12
34.29,0.47,12.46,3565.12
34.29,0.47,12.42,3565.12
34.29,0.47,12.37,3565.12
34.29,0.47,12.38,3565.12
34.29,0.47,12.39,3565.12
34.29,0.47,12.32,3565.12
34.29,0.47,12.30,3565.12
34.29,0.47,12.21,3565.12
35.00,0.47,12.21,3565.12
35.00,0.47,12.22,3565.12
35.00,0.47,12.18,3565.12
35.71,0.47,12.14,3565.12
35.00,0.47,12.12,3565.12
35.71,0.47,12.10,3565.12
36.43,0.47,12.06,3565.12
36.43,0.47,12.10,3565.12
36.43,0.47,12.09,3565.12
37.14,0.47,12.09,3565.12
37.14,0.47,12.05,3565.12
37.14,0.47,12.02,3565.12
37.86,0.47,12.02,3565.12
38.57,0.47,12.00,3565.12
38.57,0.47,12.06,3565.12
39.29,0.47,12.02,3565.12
39.29,0.47,12.02,3565.12
39.29,0.47,12.05,3565.12
40.00,0.47,12.09,3565.12
40.00,0.47,12.13,3565.12
40.71,0.47,12.09,3565.12
40.71,0.47,12.17,3565.12
40.71,0.47,12.17,3565.12
40.71,0.47,12.16,3565.12
41.43,0.47,12.19,3565.12
41.43,0.47,12.24,3565.12
41.43,0.47,12.23,3565.12
42.14,0.47,12.24,3565.12
42.14,0.47,12.24,3565.12
42.14,0.47,12.29,3565.12
42.14,0.47,12.24,3565.12
41.43,0.47,12.30,3565.12
42.14,0.47,12.30,3565.12
41.43,0.47,12.30,3565.12
42.14,0.47,12.31,3565.12
42.14,0.47,12.36,3565.12
41.43,0.47,12.38,3565.12
41.43,0.47,12.34,3565.11
42.14,0.47,12.39,3565.12
41.43,0.47,12.38,3565.12
41.43,0.47,12.38,3565.12
41.43,0.47,12.40,3565.12
41.43,0.47,12.38,3565.12
40.71,0.47,12.39,3565.12
40.71,0.47,12.40,3565.12
41.43,0.47,12.41,3565.12
41.43,0.47,12.40,3565.12
41.43,0.47,12.42,3565.12
40.71,0.47,12.41,3565.12
40.71,0.47,12.39,3565.12
40.71,0.47,12.43,3565.12
40.00,0.47,12.43,3565.12
40.00,0.47,12.39,3565.12
40.00,0.47,12.43,3565.12
40.00,0.47,12.41,3565.12
40.00,0.47,12.40,3565.12
39.29,0.47,12.41,3565.12
39.29,0.47,12.42,3565.12
39.29,0.47,12.45,3565.12
39.29,0.47,12.39,3565.11
39.29,0.47,12.40,3565.12
39.29,0.47,12.37,3565.12
39.29,0.47,12.35,3565.12
38.57,0.47,12.39,3565.12
39.29,0.47,12.37,3565.12
39.29,0.47,12.36,3565.12
39.29,0.47,12.35,3565.12
38.57,0.47,12.36,3565.12
39.29,0.47,12.34,3565.12
38.57,0.47,12.33,3565.12
38.57,0.47,12.36,3565.12
38.57,0.47,12.35,3565.12
38.57,0.47,12.33,3565.11
38.57,0.47,12.34,3565.12
38.57,0.47,12.32,3565.12
38.57,0.47,12.31,3565.12
39.29,0.47,12.30,3565.12
39.29,0.47,12.31,3565.12
38.57,0.47,12.30,3565.12
39.29,0.47,12.32,3565.12
39.29,0.47,12.31,3565.12
38.57,0.47,12.30,3565.12
39.29,0.47,12.30,3565.12
39.29,0.47,12.33,3565.12
39.29,0.47,12.32,3565.12
39.29,0.47,12.28,3565.12
39.29,0.47,12.31,3565.12
39.29,0.47,12.29,3565.12
39.29,0.47,12.28,3565.12
39.29,0.47,12.29,3565.12
39.29,0.47,12.31,3565.12
40.00,0.47,12.26,3565.12
39.29,0.47,12.31,3565.12
40.00,0.47,12.30,3565.12
39.29,0.47,12.31,3565.12
40.00,0.47,12.31,3565.12
40.00,0.47,12.28,3565.12
39.29,0.47,12.28,3565.12
40.00,0.47,12.32,3565.12
40.00,0.47,12.32,3565.11
39.29,0.47,12.28,3565.12
39.29,0.47,12.31,3565.12
39.29,0.47,12.27,3565.12
40.00,0.47,12.29,3565.12
40.00,0.47,12.32,3565.11
40.00,0.47,12.34,3565.11
40.00,0.47,12.37,3565.12
39.29,0.47,12.61,3565.11
40.00,0.47,12.62,3565.12
39.29,0.47,12.62,3565.12
38.57,0.47,12.60,3565.12
38.57,0.47,12.62,3565.11
38.57,0.47,12.62,3565.11
37.86,0.47,12.60,3565.11
37.86,0.47,12.62,3565.12
37.86,0.47,12.63,3565.11
37.14,0.47,12.63,3565.12
36.43,0.47,12.61,3565.12
36.43,0.47,12.63,3565.12
36.43,0.47,12.61,3565.12
35.71,0.47,12.60,3565.12
35.71,0.47,12.63,3565.12
35.00,0.47,12.63,3565.12
35.71,0.47,12.63,3565.11
35.00,0.47,12.63,3565.12
35.00,0.47,12.61,3565.12
35.00,0.47,12.64,3565.12
33.57,0.47,12.63,3565.12
33.57,0.47,12.64,3565.12
33.57,0.47,12.61,3565.11
33.57,0.47,12.64,3565.11
33.57,0.47,12.64,3565.12
32.86,0.47,12.61,3565.11
32.86,0.47,12.61,3565.11
32.14,0.47,12.64,3565.11
32.14,0.47,12.64,3565.11
32.14,0.47,12.62,3565.11
32.14,0.47,12.61,3565.11
31.43,0.47,12.64,3565.11
31.43,0.47,12.64,3565.11
31.43,0.47,12.63,3565.11
30.71,0.47,12.64,3565.12
30.71,0.47,12.62,3565.12
30.00,0.47,12.64,3565.12
30.00,0.47,12.62,3565.12
30.00,0.47,12.64,3565.12
29.29,0.47,12.64,3565.12
29.29,0.47,12.62,3565.12
29.29,0.47,12.64,3565.12
29.29,0.47,12.63,3565.12
28.57,0.47,12.64,3565.12
28.57,0.47,12.64,3565.12
27.86,0.47,12.62,3565.12
27.86,0.47,12.61,3565.12
27.86,0.47,12.64,3565.12
27.14,0.47,12.63,3565.12
27.86,0.47,12.64,3565.12
26.43,0.47,12.64,3565.12
26.43,0.47,12.62,3565.12
26.43,0.47,12.64,3565.12
26.43,0.47,12.65,3565.12
25.71,0.47,12.62,3565.12
25.71,0.47,12.65,3565.12
25.00,0.47,12.65,3565.12
25.71,0.47,12.62,3565.12
25.00,0.47,12.61,3565.12
25.00,0.47,12.65,3565.12
24.29,0.47,12.64,3565.12
24.29,0.47,12.65,3565.12
24.29,0.47,12.64,3565.12
24.29,0.47,12.62,3565.12
23.57,0.47,12.64,3565.12
23.57,0.47,12.64,3565.12
23.57,0.47,12.64,3565.12
22.86,0.47,12.62,3565.12
22.86,0.47,12.62,3565.12
22.86,0.47,12.65,3565.12
22.86,0.47,12.65,3565.12
22.86,0.47,12.65,3565.12
22.14,0.47,12.65,3565.12
22.14,0.47,12.65,3565.12
22.14,0.47,12.62,3565.12
21.43,0.47,12.64,3565.12
21.43,0.47,12.65,3565.12
20.71,0.47,12.65,3565.12
21.43,0.47,12.65,3565.12
20.71,0.47,12.63,3565.12
20.00,0.47,12.65,3565.12
20.00,0.47,12.65,3565.12
20.00,0.47,12.64,3565.12
19.29,0.47,12.65,3565.12
20.00,0.47,12.65,3565.12
19.29,0.47,12.65,3565.12
19.29,0.47,12.64,3565.12
19.29,0.47,12.62,3565.13
18.57,0.47,12.65,3565.13
18.57,0.47,12.65,3565.12
18.57,0.47,12.65,3565.12
18.57,0.47,12.65,3565.13
18.57,0.47,12.65,3565.13
17.86,0.47,12.65,3565.13
17.86,0.47,12.65,3565.12
17.14,0.47,12.65,3565.12
17.14,0.47,12.65,3565.12
17.14,0.47,12.65,3565.12
17.14,0.47,12.65,3565.12
16.43,0.47,12.65,3565.12
16.43,0.47,12.65,3565.13
16.43,0.47,12.65,3565.13
16.43,0.47,12.65,3565.13
16.43,0.47,12.66,3565.13
15.71,0.47,12.65,3565.13
15.71,0.47,12.65,3565.13
15.71,0.47,12.66,3565.13
15.71,0.47,12.62,3565.13
15.00,0.47,12.65,3565.13
15.71,0.47,12.65,3565.13
14.29,0.47,12.65,3565.13
14.29,0.47,12.65,3565.13
15.00,0.47,12.66,3565.13
14.29,0.47,12.65,3565.38
