CurrentRPS,CurrentPower,CurrentVoltage,DistanceToTargetMM
0.00,0.59,12.54,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.54,3564.81
0.00,0.59,12.54,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.54,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.54,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.53,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.53,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.80
0.00,0.59,12.54,3564.80
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.54,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.55,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.73
0.00,0.59,12.55,3564.70
0.00,0.59,12.55,3564.74
0.00,0.59,12.55,3564.77
0.00,0.59,12.55,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.55,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.55,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.77
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.55,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.55,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.78
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.55,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.79
0.00,0.59,12.56,3564.80
0.00,0.59,12.57,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.57,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.55,3564.80
0.00,0.59,12.57,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.57,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.57,3564.80
0.00,0.59,12.57,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.57,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.80
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.56,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.57,3564.81
0.00,0.59,12.57,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.56,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.57,3564.82
0.00,0.59,12.56,3564.82
